Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
19-JUL-2023,31490.45,31653.85,31068.15,31353.55,29965963,5285.03
20-JUL-2023,31292.35,31348.6,30960.75,31145.9,20478228,3302.47
21-JUL-2023,29854.25,30338.1,29701.2,29871.05,78277235,11485.03
24-JUL-2023,29993.85,30112.9,29807.15,29843.45,21689374,3308.02
25-JUL-2023,29899,29921.4,29685.4,29761.15,17989629,2683.2
26-JUL-2023,29854.4,29988.9,29770.2,29800.4,15984432,2428.84
27-JUL-2023,29826,29895,29670.5,29745,36217924,4758.95
28-JUL-2023,29741.15,29829.75,29339.35,29490.25,19445123,2934.94
31-JUL-2023,29605.5,29951.6,29452.35,29928.45,22494998,3431.45
01-AUG-2023,29998.15,30348.75,29948,30288.65,20722121,3403.09
02-AUG-2023,30253.1,30259.4,29801.55,30043.6,19250370,3145.09
03-AUG-2023,29913.65,30054.35,29685.15,29971.1,17323760,2723.96
04-AUG-2023,30082.55,30555.8,30027.3,30436.1,22490374,3208.56
07-AUG-2023,30582.45,30809,30451.35,30779.25,14994222,2411.84
08-AUG-2023,30817.25,30910.55,30670.15,30824.95,22479772,3070.81
09-AUG-2023,30772.5,30964.7,30590.55,30940.05,16953572,2547.48
10-AUG-2023,30845.65,30967.75,30722.2,30867,16853228,2456.43
11-AUG-2023,30950.3,31164.3,30764.5,30819.15,23253211,3548.79
14-AUG-2023,30755.8,31058.9,30570.5,31028.9,13650313,2308.33
16-AUG-2023,31129.3,31304.75,31047,31212.1,20437311,3329.54
17-AUG-2023,31205.3,31238.25,30885.4,31060.2,17297179,2926.83
18-AUG-2023,30907.45,30934.1,30515,30604.05,19949872,3107.69
21-AUG-2023,30626.25,30987.65,30597.05,30937.55,12871939,2152.18
22-AUG-2023,30973.9,31024.6,30785.7,30902.4,11442798,1817.63
23-AUG-2023,31036.95,31084.65,30887.45,30924.1,12220885,2019.53
24-AUG-2023,31084.55,31212.45,31004.75,31112.1,37465608,13217.87
25-AUG-2023,30907.85,30998.95,30803,30914.55,15196452,2999.06
28-AUG-2023,30975.35,31025.75,30745,30773.6,11138519,1982.11
29-AUG-2023,30899.95,30978.25,30784.85,30866.05,11379021,2151.07
30-AUG-2023,31069.85,31197.75,31023.75,31103.9,11775164,2223.06
31-AUG-2023,31175.1,31428,31067.7,31164.9,35348359,5582.12
01-SEP-2023,31166.6,31550.95,31149.25,31514.35,14318264,2431.56
04-SEP-2023,31552.5,32197.85,31454.5,32163.95,30834344,4055.91
05-SEP-2023,32207.4,32482.65,32014.95,32365.3,23992104,3741.61
06-SEP-2023,32437.85,32515.05,32038.55,32312.3,19392412,3314.75
07-SEP-2023,32264.5,32497.65,32153.4,32448.35,17738654,2984.65
08-SEP-2023,32450.75,32561.25,32353.4,32415.65,12730664,2217.89
11-SEP-2023,32531,32674.45,32458.05,32642.8,15301652,2564.47
12-SEP-2023,32758.55,33114.15,32429.5,32977.9,24395076,4147.34
13-SEP-2023,32943.15,32982.35,32713.1,32886.7,14941956,2539.18
14-SEP-2023,32991.45,33240.2,32949.55,33045.4,23991756,3752.73
15-SEP-2023,33216.9,33402.75,33156.2,33355.05,31941863,4729.15
18-SEP-2023,33255.1,33266.9,33030.35,33129.5,14208277,2379.48
20-SEP-2023,32860.9,33167.3,32851.75,32949.2,16602223,2639.38
21-SEP-2023,32849.9,32976.85,32504.75,32919.95,20687894,3380.14
22-SEP-2023,32799.05,33109.65,32664.4,32906.3,22947809,3043.59
25-SEP-2023,32881.35,32960.95,32581.15,32648.6,15198139,2477.79
26-SEP-2023,32675.1,32693.25,32391.45,32471,12200009,2104.44
27-SEP-2023,32439.05,32651,32339.95,32594.65,13787962,2299.45
28-SEP-2023,32616.05,32623.35,31808.75,31879.6,26083976,3663.81
29-SEP-2023,31814.65,32020.35,31514.9,31784.4,21961337,3557.96
03-OCT-2023,31772.75,31852.65,31499.35,31717.25,14264643,2562.66
04-OCT-2023,31531.35,31874.7,31412.5,31811.5,16011307,2678.24
05-OCT-2023,31995,32368.45,31956.9,32125.4,21368285,3610.92
06-OCT-2023,32251.45,32438.4,32098.8,32341.7,13964599,2357.03
09-OCT-2023,32216.15,32638.25,32203.55,32308.55,17409437,3598.27
10-OCT-2023,32423.95,32616.35,32200.25,32569.45,14483712,2650.34
11-OCT-2023,32688.7,32981.9,32489.6,32548.05,24930909,3711.94
12-OCT-2023,32474.15,32556.5,31907,32003.6,28512778,4935.61
13-OCT-2023,31457.5,32024.35,31434.1,31807.95,37321841,5765.99
16-OCT-2023,31831.05,31949.75,31710.65,31750.35,15813352,2721.9
17-OCT-2023,31884.25,31938.2,31770.75,31794.9,13240988,2357.81
18-OCT-2023,31778.55,31882.45,31568.2,31606.65,14900270,2941.03
19-OCT-2023,31345.55,31667,31345.55,31540.05,31158920,4931.44
20-OCT-2023,31445.45,31605.75,31360.5,31469.35,17268500,2965.13
23-OCT-2023,31358.45,31456.1,30802.05,30848.4,13449578,2237.12
25-OCT-2023,30790.35,31004.2,30469,30530.5,16568181,2758.76
26-OCT-2023,30184,30312.45,30054.2,30225.65,28231932,4228.18
27-OCT-2023,30328.25,30676.95,30313.95,30599.7,15078018,2699.06
30-OCT-2023,30627.9,30698.4,30433.65,30640.95,10953689,1857.36
31-OCT-2023,30765.25,30769.2,30396.05,30582.25,12362701,1958.02
01-NOV-2023,30609.45,30694.45,30283.15,30344.85,10910506,2011.97
02-NOV-2023,30575.8,30731.55,30495.3,30582.75,12355798,1992.1
03-NOV-2023,30797.25,30924.85,30739.35,30779.95,11777494,2043.83
06-NOV-2023,30955.35,31034.15,30863.65,30972.95,9486205,1660.75
07-NOV-2023,30949.95,31052.5,30860.65,30981.6,9352974,1485.25
08-NOV-2023,31049.75,31128.9,30865.25,30917.2,11059770,1632.78
09-NOV-2023,30982.65,30993.05,30655.55,30717.7,20466546,2874.26
10-NOV-2023,30623.7,30680.85,30504.1,30639.05,12703735,1706.62
12-NOV-2023,30852.15,30911.65,30820.95,30861,2066938,246.37
13-NOV-2023,30793.65,30810.35,30572.95,30635.85,8906770,1629.27
15-NOV-2023,31095.8,31472.5,30987.75,31429.35,24328330,4095.44
16-NOV-2023,31555.1,32453.65,31431.5,32273.35,26936523,4845.89
17-NOV-2023,32288.9,32405.85,32134.65,32191.3,16422338,2871.37
20-NOV-2023,32202.3,32600.35,32198.1,32383.2,15288580,2743.26
21-NOV-2023,32507.75,32587.15,32300.05,32325.7,12383952,2365.67
22-NOV-2023,32298,32583.45,32262.15,32564.4,11078540,2089.79
23-NOV-2023,32657.15,32688,32334.5,32370.65,14217724,2611.12
24-NOV-2023,32341,32420.45,32010,32055.15,11833523,2168.63
28-NOV-2023,32115.85,32187.95,31807.85,32118.45,14291599,2474.66
29-NOV-2023,32258.5,32633,32248.35,32608.4,18809278,2861.66
30-NOV-2023,32569.8,32701.65,32455.3,32582.2,39485165,9405.23
01-DEC-2023,32729.8,32729.8,32478.75,32598.7,13434173,1966.91
04-DEC-2023,32888.2,32888.2,32522.45,32665.55,16847469,2606.96
05-DEC-2023,32754,32755.2,32252.45,32479.15,18997780,2881.86
06-DEC-2023,32560.15,33073.05,32529.3,33022.6,25298893,3605.82
07-DEC-2023,33053.65,33111.65,32891.75,32961.6,16759090,2734.25
08-DEC-2023,33098.65,33452.4,33012.7,33392.9,25718273,4280.04
11-DEC-2023,33424,33615.7,33332.5,33514.25,16299542,2727
12-DEC-2023,33484.8,33799.8,33358,33493.9,19739960,3352.46
13-DEC-2023,33466.3,33497.45,32715.65,33066.65,23528414,4135.4
14-DEC-2023,33451.95,34308.55,33419.1,34223.35,43972461,7568.37
15-DEC-2023,34427.55,35947.6,34427.55,35782.45,67549074,12469.99
18-DEC-2023,35707.3,36132,35487.95,35685.55,27593056,4602.38
19-DEC-2023,35728.4,35762.1,35091.95,35345,20560813,3416.16
20-DEC-2023,35492.8,35928.5,34621,34741,32449410,5115.68
21-DEC-2023,34406.8,35020,34394.55,34846.05,19948751,3351.93
22-DEC-2023,34974.65,35770.45,34740.15,35637.8,39173458,4960.05
26-DEC-2023,35421.15,35682.65,35185.45,35493.4,40071663,4012.38
27-DEC-2023,35557.3,35814.7,35447.1,35741,22864198,3044.49
28-DEC-2023,35812,35850.4,35614.8,35691.6,21678647,3375.15
29-DEC-2023,35559.4,35781.1,35395.05,35515,18044431,2770.83
